longitude; latitude; avgY; stdY; avgX; stdX; avgZ; stdZ; 
-12.916667; -35.816327; 560.910000; 77.421723; 505.600000; 17.430381; 937.870000; 13.148457;
-12.916667; -30.306122; 560.760000; 22.212982; 528.830000; 16.187072; 955.100000; 14.253477;
-12.916667; -24.795918; 552.730000; 88.223529; 556.920000; 17.604338; 968.190000; 12.768882;
-12.916667; -19.285714; 558.840000; 93.525853; 583.300000; 15.041693; 981.440000; 12.185701;
-12.916667; -13.775510; 559.600000; 17.897576; 610.390000; 14.432633; 989.570000; 13.348669;
-12.916667; -8.265306; 557.020000; 92.381071; 643.390000; 15.969602; 997.670000; 12.952949;
-12.916667; -2.755102; 554.760000; 72.295147; 671.660000; 17.187745; 1001.650000; 13.291886;
-12.916667; 2.755102; 560.850000; 100.187640; 700.260000; 15.994709; 1000.650000; 12.691662;
-12.916667; 8.265306; 557.070000; 101.796217; 733.230000; 17.194582; 999.650000; 11.892936;
-12.916667; 13.775510; 551.300000; 79.538378; 760.950000; 13.696844; 992.790000; 9.697750;
-12.916667; 19.285714; 564.290000; 104.834000; 790.550000; 13.349517; 984.870000; 11.688426;
-12.916667; 24.795918; 562.420000; 101.062055; 820.650000; 12.056580; 977.140000; 11.601132;
-12.916667; 30.306122; 555.160000; 74.573497; 849.460000; 14.739776; 962.860000; 12.092255;
-12.916667; 35.816327; 556.210000; 82.025654; 873.220000; 12.941656; 947.330000; 13.836750;
-12.916667; 41.326531; 553.970000; 79.862819; 895.850000; 14.505572; 928.250000; 13.454281;
-12.916667; 46.836735; 560.640000; 40.633996; 918.390000; 13.601021; 907.810000; 12.245548;
-12.916667; 52.346939; 559.020000; 60.237070; 941.570000; 14.091515; 885.750000; 12.019660;
-12.916667; 57.857143; 568.460000; 71.894482; 958.320000; 12.733381; 858.580000; 12.912432;
-12.916667; 63.367347; 559.430000; 15.007241; 974.010000; 13.434085; 830.250000; 11.920083;
-12.916667; 68.877551; 566.050000; 62.784605; 987.970000; 12.136809; 803.390000; 15.671434;
-12.916667; 74.387755; 558.620000; 55.919455; 999.900000; 13.351124; 773.590000; 14.789496;
-12.916667; 79.897959; 559.720000; 15.764735; 1004.910000; 13.949472; 745.660000; 14.643384;
-12.916667; 85.408163; 558.710000; 54.792408; 1008.390000; 12.594608; 717.550000; 16.016012;
-12.916667; 90.918367; 554.590000; 48.626196; 1011.160000; 11.819108; 684.210000; 15.640077;
-12.916667; 96.428571; 561.310000; 15.504118; 1010.730000; 10.005912; 654.350000; 14.885675;
-12.916667; 101.938776; 566.330000; 54.478808; 1009.140000; 9.478333; 625.670000; 12.510242;
-12.916667; 107.448980; 550.100000; 59.444312; 1003.410000; 9.659972; 593.230000; 12.853373;
-12.916667; 112.959184; 562.660000; 12.170688; 992.920000; 10.022883; 567.530000; 12.989860;
-12.916667; 118.469388; 561.410000; 47.526515; 980.100000; 11.463160; 536.870000; 10.623640;
-12.916667; 123.979592; 559.170000; 40.332721; 966.810000; 10.705134; 506.380000; 12.466343;
-12.916667; 129.489796; 560.400000; 54.293813; 949.330000; 9.971733; 485.350000; 10.929873;
-12.916667; 135.000000; 559.280000; 65.005995; 929.600000; 11.919765; 463.380000; 12.812384;
-10.000000; -135.000000; 575.360000; 19.173066; 480.470000; 13.707224; 447.030000; 14.991213;
-10.000000; -129.489796; 581.630000; 64.952610; 462.800000; 12.564983; 468.880000; 14.727340;
-10.000000; -123.979592; 563.990000; 84.408877; 441.070000; 12.701909; 493.300000; 14.594520;
-10.000000; -118.469388; 575.410000; 63.518723; 426.080000; 15.361424; 518.740000; 13.059011;
-10.000000; -112.959184; 579.780000; 69.996909; 410.520000; 14.104573; 543.820000; 13.075832;
-10.000000; -107.448980; 572.600000; 73.677430; 401.410000; 15.650924; 576.460000; 14.840853;
-10.000000; -101.938776; 578.860000; 45.546961; 390.740000; 13.838623; 605.220000; 12.577501;
-10.000000; -96.428571; 575.670000; 60.190448; 383.860000; 15.287824; 635.060000; 11.950927;
-10.000000; -90.918367; 572.630000; 77.046183; 382.140000; 13.898637; 664.490000; 13.440099;
-10.000000; -85.408163; 592.250000; 47.145032; 382.360000; 15.239847; 696.140000; 11.992439;
-10.000000; -79.897959; 584.120000; 70.405647; 382.260000; 14.672602; 730.610000; 13.629213;
-10.000000; -74.387755; 573.860000; 76.877841; 390.810000; 14.658190; 758.520000; 11.259546;
-10.000000; -68.877551; 579.180000; 19.881152; 399.090000; 12.240927; 787.430000; 13.007577;
-10.000000; -63.367347; 589.250000; 85.649907; 408.820000; 13.644387; 817.130000; 12.532507;
-10.000000; -57.857143; 569.980000; 97.080096; 423.050000; 13.726311; 844.000000; 9.704732;
-10.000000; -52.346939; 576.840000; 17.743242; 441.810000; 15.162883; 868.540000; 8.906268;
-10.000000; -46.836735; 581.020000; 84.434301; 458.630000; 14.563449; 893.140000; 11.721533;
-10.000000; -41.326531; 575.850000; 73.903073; 477.670000; 14.106417; 920.130000; 11.006568;
-10.000000; -35.816327; 577.940000; 13.052977; 501.230000; 14.186247; 939.800000; 10.599219;
-10.000000; -30.306122; 575.190000; 71.720937; 527.150000; 14.366329; 955.880000; 11.218023;
-10.000000; -24.795918; 570.660000; 89.047283; 555.500000; 14.234330; 969.700000; 11.323971;
-10.000000; -19.285714; 564.510000; 88.637327; 581.080000; 14.480694; 983.940000; 12.419291;
-10.000000; -13.775510; 574.360000; 88.554671; 611.110000; 14.739417; 994.390000; 12.258079;
-10.000000; -8.265306; 574.250000; 54.818042; 638.810000; 14.353893; 1000.270000; 11.654847;
-10.000000; -2.755102; 585.510000; 78.319405; 670.990000; 17.303293; 1003.630000; 13.367876;
-10.000000; 2.755102; 581.400000; 93.551477; 696.540000; 15.245745; 1006.940000; 12.658546;
-10.000000; 8.265306; 579.330000; 41.517686; 731.200000; 17.318175; 1005.090000; 11.979018;
-10.000000; 13.775510; 584.700000; 95.831449; 759.940000; 17.306985; 998.320000; 14.246658;
-10.000000; 19.285714; 583.260000; 93.665817; 792.480000; 14.353038; 991.070000; 11.815291;
-10.000000; 24.795918; 576.400000; 24.300310; 820.210000; 12.293790; 978.960000; 14.241013;
-10.000000; 30.306122; 572.990000; 82.068030; 848.840000; 12.855624; 964.970000; 14.400095;
-10.000000; 35.816327; 566.540000; 77.833729; 874.040000; 17.188157; 949.940000; 13.383859;
-10.000000; 41.326531; 574.880000; 15.773190; 896.580000; 14.867210; 931.530000; 11.693437;
-10.000000; 46.836735; 581.650000; 59.729419; 923.160000; 10.956037; 908.590000; 13.580359;
-10.000000; 52.346939; 578.890000; 42.197682; 940.670000; 13.895755; 887.190000; 11.658174;
-10.000000; 57.857143; 577.320000; 15.179651; 959.850000; 12.150882; 861.760000; 10.070579;
-10.000000; 63.367347; 578.830000; 62.633140; 977.820000; 11.947173; 835.210000; 11.755330;
-10.000000; 68.877551; 576.900000; 47.911429; 992.730000; 12.250628; 807.500000; 12.489592;
-10.000000; 74.387755; 578.230000; 49.648432; 1003.100000; 11.727116; 776.790000; 11.078503;
-10.000000; 79.897959; 584.280000; 55.216028; 1008.980000; 11.058138; 747.990000; 11.669259;
-10.000000; 85.408163; 572.720000; 52.868252; 1011.580000; 9.808448; 717.820000; 12.267539;
-10.000000; 90.918367; 576.050000; 47.533587; 1014.890000; 8.086521; 686.400000; 12.362374;
-10.000000; 96.428571; 576.700000; 40.136761; 1013.130000; 9.745919; 654.630000; 13.079906;
-10.000000; 101.938776; 573.330000; 47.614414; 1012.230000; 9.967477; 624.400000; 12.017664;
-10.000000; 107.448980; 568.180000; 53.195538; 1005.900000; 10.497234; 594.580000; 12.368239;
-10.000000; 112.959184; 580.220000; 57.029601; 997.690000; 10.423066; 561.860000; 12.013477;
-10.000000; 118.469388; 578.370000; 12.568724; 984.430000; 11.542854; 537.450000; 11.525444;
-10.000000; 123.979592; 570.750000; 58.897681; 969.460000; 10.156771; 508.490000; 12.841296;
-10.000000; 129.489796; 578.990000; 39.918982; 953.400000; 9.746276; 484.430000; 11.653460;
-10.000000; 135.000000; 576.210000; 61.031586; 933.800000; 8.625778; 459.470000; 11.554399;
-7.083333; 135.000000; 588.290000; 17.021849; 936.870000; 9.733473; 458.600000; 12.122273;
-7.083333; 129.489796; 598.260000; 50.700670; 955.750000; 9.664446; 483.740000; 12.723652;
-7.083333; 123.979592; 595.400000; 39.707262; 970.930000; 10.642259; 508.150000; 11.160333;
-7.083333; 118.469388; 590.270000; 66.148266; 986.240000; 11.465469; 535.840000; 10.989177;
-7.083333; 112.959184; 594.350000; 34.056808; 998.200000; 10.883218; 567.410000; 12.611599;
-7.083333; 107.448980; 597.900000; 61.021523; 1008.150000; 9.050225; 594.880000; 12.464317;
-7.083333; 101.938776; 598.920000; 48.792010; 1014.300000; 8.307840; 624.690000; 12.446812;
-7.083333; 96.428571; 594.710000; 14.298615; 1015.960000; 7.690897; 652.830000; 12.161419;
-7.083333; 90.918367; 594.030000; 42.010209; 1015.740000; 7.195144; 684.850000; 11.485058;
-7.083333; 85.408163; 588.150000; 43.344841; 1015.410000; 8.044190; 716.190000; 10.735286;
-7.083333; 79.897959; 594.720000; 12.899049; 1010.280000; 9.441024; 748.760000; 11.560224;
-7.083333; 74.387755; 592.150000; 50.135045; 1004.190000; 11.520465; 778.200000; 11.187114;
-7.083333; 68.877551; 599.570000; 46.454334; 992.990000; 10.058912; 805.800000; 12.148908;
-7.083333; 63.367347; 591.260000; 15.786850; 978.090000; 10.657283; 836.340000; 10.760215;
-7.083333; 57.857143; 601.560000; 66.364667; 960.730000; 10.561848; 862.630000; 10.426903;
-7.083333; 52.346939; 604.330000; 64.834686; 943.990000; 10.272544; 886.500000; 10.322575;
-7.083333; 46.836735; 599.910000; 45.800863; 923.840000; 12.277696; 910.670000; 10.520836;
-7.083333; 41.326531; 584.020000; 78.805986; 901.840000; 11.111665; 931.390000; 10.933125;
-7.083333; 35.816327; 597.340000; 68.047996; 875.270000; 12.500388; 952.960000; 11.660102;
-7.083333; 30.306122; 589.760000; 80.454658; 848.660000; 12.223690; 969.100000; 10.444176;
-7.083333; 24.795918; 597.660000; 88.447122; 818.780000; 11.599007; 979.900000; 12.743388;
-7.083333; 19.285714; 586.370000; 86.520116; 791.020000; 12.245783; 995.290000; 12.945336;
-7.083333; 13.775510; 607.800000; 82.561027; 762.300000; 14.300879; 999.780000; 11.673660;
-7.083333; 8.265306; 592.650000; 88.714657; 731.960000; 12.577774; 1006.820000; 10.908601;
-7.083333; 2.755102; 593.910000; 58.327202; 699.250000; 14.619328; 1006.990000; 10.415116;
-7.083333; -2.755102; 589.950000; 87.263027; 667.900000; 14.325579; 1006.890000; 10.718525;
-7.083333; -8.265306; 602.340000; 84.042945; 638.440000; 15.708403; 1006.590000; 12.130682;
-7.083333; -13.775510; 594.210000; 41.147258; 608.240000; 17.164163; 996.580000; 10.373023;
-7.083333; -19.285714; 592.510000; 99.221973; 580.670000; 14.816763; 985.860000; 13.742230;
-7.083333; -24.795918; 592.050000; 66.612611; 551.050000; 13.786522; 973.850000; 11.458643;
-7.083333; -30.306122; 598.590000; 94.903789; 522.530000; 14.997949; 956.970000; 13.336708;
-7.083333; -35.816327; 593.150000; 85.786483; 499.800000; 16.376875; 941.720000; 14.469808;
-7.083333; -41.326531; 603.010000; 76.979926; 475.730000; 14.871065; 919.400000; 12.031944;
-7.083333; -46.836735; 601.620000; 74.630643; 456.270000; 16.513144; 897.570000; 14.052035;
-7.083333; -52.346939; 595.100000; 84.981341; 436.750000; 15.921763; 872.060000; 10.363904;
-7.083333; -57.857143; 599.330000; 65.578553; 420.540000; 16.867529; 845.450000; 12.500808;
-7.083333; -63.367347; 601.190000; 93.608544; 408.390000; 19.116282; 821.210000; 13.646545;
-7.083333; -68.877551; 588.730000; 80.504452; 391.800000; 16.431062; 791.740000; 13.778640;
-7.083333; -74.387755; 587.050000; 60.406431; 384.830000; 15.103719; 758.050000; 13.646604;
-7.083333; -79.897959; 598.550000; 69.003349; 381.790000; 16.803857; 730.540000; 12.999161;
-7.083333; -85.408163; 590.860000; 81.990024; 377.350000; 16.377106; 696.160000; 11.587803;
-7.083333; -90.918367; 595.980000; 14.303337; 379.490000; 12.882135; 664.560000; 14.011049;
-7.083333; -96.428571; 596.740000; 72.018042; 381.550000; 14.205828; 634.580000; 13.433848;
-7.083333; -101.938776; 588.980000; 74.492625; 388.450000; 13.965596; 602.570000; 13.429393;
-7.083333; -107.448980; 599.710000; 14.958728; 398.350000; 14.876172; 572.900000; 14.278967;
-7.083333; -112.959184; 600.130000; 67.569142; 411.990000; 15.772047; 545.150000; 14.783539;
-7.083333; -118.469388; 588.650000; 78.503731; 423.250000; 14.682756; 519.580000; 13.966902;
-7.083333; -123.979592; 597.470000; 82.290377; 438.520000; 17.826595; 490.580000; 17.652184;
-7.083333; -129.489796; 594.040000; 74.669632; 460.020000; 14.862318; 463.100000; 16.249631;
-7.083333; -135.000000; 596.690000; 73.023684; 478.530000; 17.695206; 446.310000; 18.447685;
-4.166667; 135.000000; 602.840000; 47.539823; 865.360000; 179.112093; 457.980000; 14.691425;
-4.166667; 129.489796; 612.980000; 57.060836; 955.160000; 14.753681; 481.670000; 17.090404;
-4.166667; 123.979592; 611.990000; 48.617554; 974.530000; 12.626295; 507.010000; 14.557094;
-4.166667; 118.469388; 614.030000; 68.424175; 988.530000; 10.623449; 535.830000; 14.269452;
-4.166667; 112.959184; 598.800000; 36.628630; 1002.400000; 11.797963; 561.960000; 14.576112;
-4.166667; 107.448980; 606.070000; 13.256030; 1009.940000; 10.905304; 592.460000; 13.614030;
-4.166667; 101.938776; 606.850000; 42.297259; 1014.330000; 10.102560; 623.990000; 13.866969;
-4.166667; 96.428571; 608.860000; 43.876783; 1017.090000; 7.866429; 655.380000; 13.119328;
-4.166667; 90.918367; 615.990000; 48.788038; 1017.310000; 7.043437; 686.200000; 13.610750;
-4.166667; 85.408163; 610.810000; 50.807161; 1015.520000; 8.104719; 715.920000; 13.335363;
-4.166667; 79.897959; 603.000000; 47.295760; 1010.490000; 10.703058; 747.550000; 14.769184;
-4.166667; 74.387755; 611.860000; 54.409042; 1006.610000; 12.260551; 781.290000; 13.891568;
-4.166667; 68.877551; 614.350000; 55.387227; 995.310000; 13.892586; 806.860000; 14.029565;
-4.166667; 63.367347; 611.410000; 44.835073; 983.800000; 12.592286; 836.050000; 12.442494;
-4.166667; 57.857143; 613.530000; 55.016151; 965.200000; 14.893562; 860.680000; 12.915326;
-4.166667; 52.346939; 604.910000; 73.396680; 948.690000; 12.178550; 890.520000; 12.612708;
-4.166667; 46.836735; 612.090000; 20.158511; 924.570000; 14.203610; 913.480000; 10.919799;
-4.166667; 41.326531; 603.930000; 93.498042; 904.230000; 16.083026; 934.310000; 14.125480;
-4.166667; 35.816327; 600.170000; 89.019015; 878.600000; 16.362682; 954.370000; 17.046967;
-4.166667; 30.306122; 605.550000; 18.913079; 849.330000; 18.397988; 971.410000; 14.046888;
-4.166667; 24.795918; 615.860000; 85.576833; 823.600000; 19.584574; 983.020000; 14.304750;
-4.166667; 19.285714; 595.490000; 91.628311; 792.030000; 15.365878; 993.320000; 15.851508;
-4.166667; 13.775510; 612.810000; 22.893559; 761.420000; 15.685791; 1000.830000; 15.380070;
-4.166667; 8.265306; 611.470000; 80.063668; 732.580000; 20.545677; 1006.830000; 14.206312;
-4.166667; 2.755102; 610.840000; 81.851148; 699.220000; 21.369562; 1008.550000; 15.544251;
-4.166667; -2.755102; 613.090000; 18.452284; 671.990000; 16.315386; 1007.910000; 13.639733;
-4.166667; -8.265306; 606.010000; 85.431938; 636.540000; 14.680723; 1006.920000; 14.862793;
-4.166667; -13.775510; 612.140000; 67.222534; 610.340000; 19.335016; 999.110000; 15.419321;
-4.166667; -19.285714; 597.880000; 77.691735; 582.460000; 19.814503; 990.060000; 13.767786;
-4.166667; -24.795918; 606.860000; 92.269699; 550.330000; 18.304967; 975.980000; 15.364251;
-4.166667; -30.306122; 608.920000; 41.049042; 524.300000; 19.820661; 961.940000; 17.971257;
-4.166667; -35.816327; 608.760000; 92.639098; 502.480000; 15.848067; 941.170000; 14.961942;
-4.166667; -41.326531; 613.880000; 78.976698; 471.580000; 19.691140; 925.170000; 16.391705;
-4.166667; -46.836735; 612.070000; 20.944976; 456.540000; 17.835058; 897.750000; 14.397232;
-4.166667; -52.346939; 610.350000; 77.491919; 435.250000; 18.818310; 872.690000; 16.341491;
-4.166667; -57.857143; 610.280000; 80.573084; 416.950000; 20.875956; 846.040000; 15.604920;
-4.166667; -63.367347; 610.030000; 76.870014; 401.080000; 20.705086; 822.700000; 15.999053;
-4.166667; -68.877551; 612.490000; 87.365307; 394.150000; 19.336141; 787.980000; 16.167045;
-4.166667; -74.387755; 610.300000; 39.659027; 386.450000; 18.286925; 757.930000; 15.338770;
-4.166667; -79.897959; 606.340000; 66.427635; 377.190000; 19.341532; 727.950000; 15.647232;
-4.166667; -85.408163; 611.120000; 79.826615; 376.310000; 19.927999; 698.830000; 20.025769;
-4.166667; -90.918367; 611.770000; 23.635641; 377.090000; 23.374896; 664.970000; 16.307930;
-4.166667; -96.428571; 611.010000; 73.420402; 381.380000; 18.878549; 632.480000; 20.558112;
-4.166667; -101.938776; 614.120000; 66.744845; 385.530000; 18.393815; 604.270000; 20.218931;
-4.166667; -107.448980; 613.130000; 16.978093; 393.410000; 17.589078; 572.160000; 18.496912;
-4.166667; -112.959184; 602.170000; 69.435539; 405.700000; 17.414437; 548.390000; 16.319348;
-4.166667; -118.469388; 608.100000; 72.102831; 424.020000; 19.238524; 514.130000; 18.233976;
-4.166667; -123.979592; 620.950000; 88.179612; 437.610000; 16.821040; 490.570000; 18.684113;
-4.166667; -129.489796; 601.900000; 87.321593; 459.770000; 18.048674; 468.210000; 15.251624;
-4.166667; -135.000000; 611.660000; 67.878415; 480.270000; 19.306593; 444.530000; 18.244388;
-1.250000; -135.000000; 622.290000; 27.028341; 478.680000; 20.292249; 437.800000; 18.322586;
-1.250000; -129.489796; 630.940000; 79.118862; 456.990000; 19.401393; 466.930000; 17.273940;
-1.250000; -123.979592; 618.910000; 65.687213; 438.400000; 18.528166; 488.500000; 17.152024;
-1.250000; -118.469388; 639.010000; 73.116138; 422.330000; 16.090059; 516.400000; 16.892411;
-1.250000; -112.959184; 615.930000; 69.204755; 406.470000; 19.306907; 542.450000; 19.339275;
-1.250000; -107.448980; 626.870000; 47.280306; 392.100000; 20.790198; 573.170000; 19.441212;
-1.250000; -101.938776; 628.810000; 72.149213; 385.300000; 22.336499; 603.040000; 18.530303;
-1.250000; -96.428571; 628.540000; 65.887786; 381.190000; 21.425320; 631.290000; 18.235438;
-1.250000; -90.918367; 621.060000; 56.200546; 375.430000; 16.819454; 667.640000; 14.857247;
-1.250000; -85.408163; 630.980000; 58.281099; 374.790000; 20.050590; 697.880000; 15.211160;
-1.250000; -79.897959; 625.100000; 70.582783; 381.090000; 18.368338; 729.070000; 16.729732;
-1.250000; -74.387755; 623.860000; 15.556362; 386.050000; 19.471489; 759.570000; 20.152076;
-1.250000; -68.877551; 617.130000; 69.462533; 392.610000; 18.242416; 788.090000; 15.760259;
-1.250000; -63.367347; 620.650000; 86.760599; 402.160000; 16.982296; 821.050000; 15.687204;
-1.250000; -57.857143; 623.660000; 84.591260; 419.270000; 18.659011; 847.610000; 15.426525;
-1.250000; -52.346939; 632.410000; 80.761164; 433.930000; 19.840910; 873.360000; 14.499404;
-1.250000; -46.836735; 624.460000; 62.543628; 452.400000; 16.659999; 900.280000; 15.648332;
-1.250000; -41.326531; 626.350000; 81.993271; 473.070000; 18.377773; 921.510000; 17.918161;
-1.250000; -35.816327; 620.810000; 86.432398; 499.860000; 20.530844; 941.120000; 13.350201;
-1.250000; -30.306122; 625.170000; 37.602132; 523.970000; 16.275690; 960.720000; 13.889230;
-1.250000; -24.795918; 623.060000; 70.607153; 553.180000; 20.144117; 980.930000; 11.862218;
-1.250000; -19.285714; 624.200000; 88.107029; 577.000000; 17.661806; 989.850000; 16.773822;
-1.250000; -13.775510; 625.150000; 20.091897; 610.170000; 18.292271; 999.580000; 13.218582;
-1.250000; -8.265306; 625.430000; 104.296513; 637.180000; 16.089635; 1006.640000; 11.509785;
-1.250000; -2.755102; 627.250000; 66.962884; 668.320000; 17.858524; 1008.880000; 12.024621;
-1.250000; 2.755102; 617.840000; 102.453510; 702.630000; 16.321056; 1010.140000; 10.634440;
-1.250000; 8.265306; 636.150000; 109.276627; 733.540000; 15.474593; 1008.890000; 10.639069;
-1.250000; 13.775510; 626.730000; 43.564385; 763.230000; 15.281768; 1003.030000; 13.300304;
-1.250000; 19.285714; 626.140000; 87.876523; 791.860000; 13.475020; 997.310000; 12.874448;
-1.250000; 24.795918; 608.790000; 84.778654; 821.600000; 16.038464; 987.370000; 13.076044;
-1.250000; 30.306122; 625.670000; 19.279473; 849.470000; 12.630295; 971.070000; 12.809604;
-1.250000; 35.816327; 629.910000; 85.972640; 878.110000; 13.728901; 953.420000; 11.546288;
-1.250000; 41.326531; 626.880000; 93.885948; 906.240000; 12.047146; 934.940000; 11.916223;
-1.250000; 46.836735; 626.020000; 18.096810; 926.180000; 12.512119; 915.320000; 11.615803;
-1.250000; 52.346939; 628.260000; 75.617675; 947.160000; 11.325059; 890.970000; 11.618042;
-1.250000; 57.857143; 610.790000; 71.829807; 969.830000; 13.310628; 865.100000; 10.934608;
-1.250000; 63.367347; 630.030000; 55.195054; 982.810000; 12.530121; 838.550000; 11.402086;
-1.250000; 68.877551; 627.180000; 50.769907; 996.600000; 10.827388; 809.210000; 11.688979;
-1.250000; 74.387755; 628.190000; 43.084529; 1007.510000; 9.644693; 777.880000; 11.973270;
-1.250000; 79.897959; 624.070000; 50.602083; 1013.700000; 8.962886; 747.580000; 13.308446;
-1.250000; 85.408163; 620.790000; 56.987026; 1017.380000; 6.881068; 718.880000; 13.228589;
-1.250000; 90.918367; 624.000000; 39.024727; 1017.530000; 6.492350; 687.150000; 14.224303;
-1.250000; 96.428571; 621.710000; 59.224158; 1017.170000; 7.133723; 654.010000; 13.963513;
-1.250000; 101.938776; 623.190000; 42.529774; 1015.340000; 7.661026; 623.200000; 12.567394;
-1.250000; 107.448980; 628.240000; 38.708473; 1011.850000; 9.345636; 591.160000; 12.389895;
-1.250000; 112.959184; 619.510000; 46.092024; 1001.920000; 13.094590; 560.020000; 15.740304;
-1.250000; 118.469388; 622.900000; 40.857847; 989.640000; 11.601567; 532.540000; 13.582089;
-1.250000; 123.979592; 623.430000; 16.053732; 977.540000; 12.321796; 506.230000; 16.217496;
-1.250000; 129.489796; 628.850000; 54.182329; 956.930000; 9.616122; 481.890000; 13.271748;
-1.250000; 135.000000; 632.650000; 42.337360; 937.400000; 9.792803; 453.830000; 13.433002;
1.666667; -135.000000; 639.710000; 55.548013; 582.640000; 208.652944; 441.590000; 11.012477;
1.666667; -129.489796; 642.770000; 82.458297; 456.820000; 12.727430; 460.300000; 11.707289;
1.666667; -123.979592; 645.080000; 54.587652; 437.520000; 10.935513; 487.030000; 13.930169;
1.666667; -118.469388; 632.070000; 69.366579; 418.560000; 12.193159; 514.180000; 12.772587;
1.666667; -112.959184; 641.380000; 79.911919; 404.800000; 12.402346; 543.580000; 14.003016;
1.666667; -107.448980; 646.840000; 42.901748; 392.820000; 13.602867; 572.170000; 13.539359;
1.666667; -101.938776; 637.790000; 70.983324; 386.660000; 14.482466; 602.900000; 12.570207;
1.666667; -96.428571; 646.000000; 66.701355; 378.240000; 13.210892; 633.980000; 15.394463;
1.666667; -90.918367; 638.710000; 40.156838; 374.330000; 15.472396; 665.020000; 13.511671;
1.666667; -85.408163; 642.000000; 68.222601; 374.700000; 13.654836; 695.520000; 11.549175;
1.666667; -79.897959; 651.540000; 59.706762; 378.700000; 15.658283; 728.980000; 14.967966;
1.666667; -74.387755; 642.860000; 21.595463; 384.890000; 16.442674; 759.350000; 14.340995;
1.666667; -68.877551; 639.530000; 89.618096; 388.150000; 15.135332; 789.780000; 12.897874;
1.666667; -63.367347; 643.000000; 93.290358; 404.210000; 14.032642; 818.720000; 10.342694;
1.666667; -57.857143; 636.750000; 88.579745; 418.980000; 12.295996; 849.110000; 11.731762;
1.666667; -52.346939; 642.690000; 71.341786; 436.700000; 14.520275; 873.900000; 11.292708;
1.666667; -46.836735; 640.250000; 55.192844; 451.770000; 16.681118; 898.570000; 11.908960;
1.666667; -41.326531; 648.020000; 91.936735; 473.210000; 15.369059; 922.950000; 11.733897;
1.666667; -35.816327; 643.430000; 78.870467; 495.510000; 17.600215; 942.860000; 13.742230;
1.666667; -30.306122; 640.200000; 51.550113; 521.350000; 18.425594; 959.640000; 13.258517;
1.666667; -24.795918; 641.000000; 92.192815; 549.780000; 16.793806; 977.430000; 13.686427;
1.666667; -19.285714; 641.830000; 107.908964; 581.490000; 12.883703; 987.900000; 11.241607;
1.666667; -13.775510; 643.210000; 12.246042; 609.060000; 14.436780; 998.510000; 12.455574;
1.666667; -8.265306; 634.620000; 108.337182; 639.910000; 12.310048; 1008.740000; 10.071081;
1.666667; -2.755102; 643.820000; 102.564036; 670.940000; 12.493893; 1009.090000; 8.836443;
1.666667; 2.755102; 641.430000; 12.988149; 699.340000; 12.903856; 1011.580000; 8.538895;
1.666667; 8.265306; 639.900000; 109.562629; 731.720000; 10.408893; 1009.420000; 8.580198;
1.666667; 13.775510; 647.570000; 103.272637; 762.910000; 12.753368; 1002.710000; 10.589966;
1.666667; 19.285714; 633.130000; 100.350865; 792.760000; 10.288878; 996.710000; 10.039613;
1.666667; 24.795918; 649.600000; 89.002100; 820.280000; 11.495348; 985.000000; 11.920613;
1.666667; 30.306122; 651.530000; 54.197628; 850.400000; 10.375768; 970.960000; 11.768748;
1.666667; 35.816327; 640.570000; 64.180027; 878.450000; 10.344935; 954.210000; 10.545998;
1.666667; 41.326531; 654.050000; 87.233852; 902.260000; 12.488071; 937.310000; 11.011193;
1.666667; 46.836735; 640.390000; 17.940922; 926.930000; 11.063869; 915.180000; 11.535960;
1.666667; 52.346939; 645.250000; 74.812003; 948.460000; 10.221210; 891.550000; 9.402745;
1.666667; 57.857143; 648.460000; 72.576177; 965.930000; 10.474842; 865.500000; 12.079284;
1.666667; 63.367347; 641.740000; 45.580569; 983.920000; 10.667311; 836.960000; 9.482488;
1.666667; 68.877551; 638.280000; 60.255362; 996.420000; 11.452299; 809.230000; 11.164387;
1.666667; 74.387755; 638.400000; 50.303724; 1007.600000; 9.998990; 779.010000; 11.063175;
1.666667; 79.897959; 644.220000; 35.952713; 1013.540000; 8.866484; 747.490000; 12.067567;
1.666667; 85.408163; 649.530000; 57.310505; 1018.180000; 5.668235; 717.350000; 12.724251;
1.666667; 90.918367; 638.560000; 45.862403; 1019.690000; 4.838179; 686.210000; 11.474429;
1.666667; 96.428571; 645.370000; 13.878007; 1018.790000; 5.314921; 655.380000; 12.999441;
1.666667; 101.938776; 641.750000; 56.174219; 1015.970000; 7.918084; 622.830000; 11.481258;
1.666667; 107.448980; 645.020000; 38.800963; 1010.640000; 10.513599; 592.530000; 12.410858;
1.666667; 112.959184; 638.910000; 47.785103; 1003.450000; 9.668626; 563.680000; 14.396885;
1.666667; 118.469388; 651.890000; 39.074623; 990.860000; 10.595425; 533.740000; 12.638421;
1.666667; 123.979592; 646.490000; 50.371448; 976.110000; 11.276950; 504.810000; 13.242642;
1.666667; 129.489796; 646.750000; 60.844623; 958.600000; 9.470848; 478.850000; 13.047214;
1.666667; 135.000000; 646.370000; 57.297144; 940.220000; 10.871685; 456.090000; 12.115684;
4.583333; 135.000000; 658.520000; 13.031803; 938.550000; 10.013501; 456.790000; 11.370079;
4.583333; 129.489796; 660.710000; 55.317321; 958.380000; 10.494616; 478.790000; 11.572603;
